Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR27299978,2024-10-11 21:37:41,2023-12-20 13:35:10,6226359,563251914,6226359,90,224,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299978/SRR27299978.lite.1,SRX22977608,GSM7985050,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943238,SAMN38978411,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985050,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,D2C244C26425E20D4D5CF4C81BA84694,1EC5583D16F54BCEDFDC5B0D22F2F1CC
SRR27299976,2024-10-11 21:37:43,2023-12-20 13:37:09,8500583,766397259,8500583,90,308,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299976/SRR27299976.lite.1,SRX22977609,GSM7985051,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943236,SAMN38978410,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985051,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,15A820BF3C4EC45C9B4138C12265F493,22F51EA93B0C7A5D33553458809E08D3
SRR27299975,2024-10-11 21:37:44,2023-12-20 13:36:03,14174800,1283248160,14174800,90,513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299975/SRR27299975.lite.1,SRX22977610,GSM7985052,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943237,SAMN38978409,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985052,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,B58C2E46E83B4E3BF5901AF5A00E0ADF,F7E9CEE2F6BD325613426DC9191EF7AD
SRR27299973,2024-10-11 21:37:45,2023-12-20 13:36:58,12191086,1102975408,12191086,90,438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299973/SRR27299973.lite.1,SRX22977611,GSM7985053,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943239,SAMN38978408,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985053,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,B5DEB7CB961902456120FC1D8B1B589E,FD11EE1D72D4809B2DC273F6B3663FC0
SRR27299972,2024-10-11 21:37:46,2023-12-20 13:37:12,10814316,978470601,10814316,90,387,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299972/SRR27299972.lite.1,SRX22977612,GSM7985054,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943240,SAMN38978407,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985054,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,1D57AA7CA9F64B76E8239E735389CF59,EEAF4CB02E87D19F00B01DCDC82CBD6F
SRR27299970,2024-10-11 21:37:47,2023-12-20 13:35:57,5577807,504367943,5577807,90,200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299970/SRR27299970.lite.1,SRX22977613,GSM7985055,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943241,SAMN38978406,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985055,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,3FAFAA5E137D5D4B4A5CC87F6B98314E,4E27C4BF1CD2855A38D7C463FE2194CC
SRR27299969,2024-10-11 21:37:48,2023-12-20 13:37:30,13634904,1230444524,13634904,90,487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299969/SRR27299969.lite.1,SRX22977614,GSM7985056,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943242,SAMN38978405,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985056,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,877D883A0B571055B34C7C7996D4729E,D68D31F840C44D5D9BDFFC93E1436A7E
SRR27299967,2024-10-11 21:37:48,2023-12-20 13:36:50,9014496,814946378,9014496,90,326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299967/SRR27299967.lite.1,SRX22977615,GSM7985057,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943244,SAMN38978404,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985057,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,3BE4E87331288B49AAC8499D7EBA3A0F,79AF572E7EA9B8527BE9C2DD94F6A503
SRR27299966,2024-10-11 21:37:49,2023-12-20 13:36:14,6658946,601690034,6658946,90,242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299966/SRR27299966.lite.1,SRX22977616,GSM7985058,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943243,SAMN38978403,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985058,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,DAD7DA5B94D3B7022654D42FE88F38AB,3559FD5C1B3BF26E9225661AE01BDE82
SRR27299964,2024-10-11 21:37:50,2023-12-20 13:35:15,5420687,488821671,5420687,90,196,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299964/SRR27299964.lite.1,SRX22977617,GSM7985059,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943245,SAMN38978402,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985059,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,325A189B82E96A5B097D39309CB7211B,F94262B9524837CB781F8FA2BC219238
SRR27299963,2024-10-11 21:37:50,2023-12-20 13:38:06,9919978,895832514,9919978,90,356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299963/SRR27299963.lite.1,SRX22977618,GSM7985060,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943246,SAMN38978401,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985060,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,190D3259602D718C4BE78ADA1DDEDCA3,2E2AFF5282CF700DD41A44D67B7288C2
SRR27299962,2024-10-11 21:37:51,2023-12-20 13:36:17,6033077,544666928,6033077,90,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299962/SRR27299962.lite.1,SRX22977619,GSM7985061,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943247,SAMN38978400,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985061,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,0CB7BA15F763922331AEAF2CD43FCED2,ECB9AB513448286EF2C98653C6EA7B20
SRR27299961,2024-10-11 21:37:52,2023-12-20 13:35:48,6791112,614448931,6791112,90,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299961/SRR27299961.lite.1,SRX22977620,GSM7985062,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19943248,SAMN38978399,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985062,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,28F470F1309FDE234365334822B28B49,084738365BF89AB3B6A8067E6A886711
